time,seconds_elapsed,text
1702469860597438200,131186.47943823243,Time condition met as time is after 20:00
1702469860698146300,131186.58014624025,Time condition met as time is after 20:00
1702469860798854400,131186.68085449218,Time condition met as time is after 20:00
1702469860899562200,131186.78156225587,Time condition met as time is after 20:00
1702469861000300800,131186.88230078126,Time condition met as time is after 20:00
1702469861100978200,131186.9829782715,Time condition met as time is after 20:00
1702469861201716700,131187.0837167969,Time condition met as time is after 20:00
1702469861302516500,131187.18451660156,Time condition met as time is after 20:00
1702469861403102200,131187.28510229493,Time condition met as time is after 20:00
1702469861503810300,131187.38581030275,Time condition met as time is after 20:00
1702469861604518400,131187.48651831056,Time condition met as time is after 20:00
1702469861705226200,131187.58722631837,Time condition met as time is after 20:00
1702469861805934300,131187.68793432618,Time condition met as time is after 20:00
1702469861906642400,131187.788642334,Time condition met as time is after 20:00
1702469862007350300,131187.8893503418,Time condition met as time is after 20:00
1702469862108119300,131187.99011938478,Time condition met as time is after 20:00
1702469862208827400,131188.0908273926,Time condition met as time is after 20:00
1702469862309566000,131188.19156591798,Time condition met as time is after 20:00
1702469862410243300,131188.2922434082,Time condition met as time is after 20:00
1702469862510951400,131188.39295141603,Time condition met as time is after 20:00
1702469862611659500,131188.49365942384,Time condition met as time is after 20:00
1702469862712398000,131188.59439819335,Time condition met as time is after 20:00
1702469862813106000,131188.69510595704,Time condition met as time is after 20:00
1702469862913814000,131188.79581396485,Time condition met as time is after 20:00
1702469863014491400,131188.8964914551,Time condition met as time is after 20:00
1702469863115230000,131188.99722998048,Time condition met as time is after 20:00
1702469863215876900,131189.09787695314,Time condition met as time is after 20:00
1702469863316646100,131189.19864624023,Time condition met as time is after 20:00
1702469863417323500,131189.29932348634,Time condition met as time is after 20:00
1702469863518031600,131189.40003149415,Time condition met as time is after 20:00
1702469863618739500,131189.50073950196,Time condition met as time is after 20:00
1702469863719447600,131189.60144750978,Time condition met as time is after 20:00
1702469863820186000,131189.70218603517,Time condition met as time is after 20:00
1702469863920863500,131189.8028635254,Time condition met as time is after 20:00
1702469864021569800,131189.9035698242,Time condition met as time is after 20:00
1702469864122338800,131190.00433886718,Time condition met as time is after 20:00
1702469864223047000,131190.105046875,Time condition met as time is after 20:00
1702469864323724500,131190.20572460938,Time condition met as time is after 20:00
1702469864424432400,131190.30643237304,Time condition met as time is after 20:00
1702469864525171000,131190.40717089843,Time condition met as time is after 20:00
1702469864625848300,131190.50784838866,Time condition met as time is after 20:00
1702469864726556400,131190.60855639647,Time condition met as time is after 20:00
1702469864827264500,131190.7092644043,Time condition met as time is after 20:00
1702469864928460800,131190.81046069335,Time condition met as time is after 20:00
1702469865028619500,131190.9106196289,Time condition met as time is after 20:00
1702469865129327400,131191.01132739257,Time condition met as time is after 20:00
1702469865230218500,131191.11221850585,Time condition met as time is after 20:00
1702469865330804500,131191.21280444335,Time condition met as time is after 20:00
1702469865431512600,131191.3135126953,Time condition met as time is after 20:00
1702469865532220400,131191.41422045897,Time condition met as time is after 20:00
1702469865632959000,131191.51495898436,Time condition met as time is after 20:00
1702469865733667000,131191.61566699218,Time condition met as time is after 20:00
1702469865834344400,131191.7163444824,Time condition met as time is after 20:00
1702469865935052500,131191.81705249022,Time condition met as time is after 20:00
1702469866035699500,131191.91769946288,Time condition met as time is after 20:00
1702469866136438000,131192.01843798827,Time condition met as time is after 20:00
1702469866237115600,131192.11911572266,Time condition met as time is after 20:00
1702469866337823500,131192.21982348632,Time condition met as time is after 20:00
1702469866438531600,131192.32053149413,Time condition met as time is after 20:00
1702469866539117600,131192.42111767578,Time condition met as time is after 20:00
1702469866639978000,131192.52197802733,Time condition met as time is after 20:00
1702469866740655600,131192.62265551757,Time condition met as time is after 20:00
1702469866841363500,131192.72336352538,Time condition met as time is after 20:00
1702469866942071600,131192.8240715332,Time condition met as time is after 20:00
1702469867042810000,131192.92481005858,Time condition met as time is after 20:00
1702469867143487500,131193.02548754882,Time condition met as time is after 20:00
1702469867244226000,131193.1262260742,Time condition met as time is after 20:00
1702469867344903700,131193.22690356444,Time condition met as time is after 20:00
1702469867445611500,131193.32761157225,Time condition met as time is after 20:00
1702469867546319600,131193.42831958007,Time condition met as time is after 20:00
1702469867647027700,131193.52902783203,Time condition met as time is after 20:00
1702469867747766300,131193.62976635742,Time condition met as time is after 20:00
1702469867848443600,131193.7304436035,Time condition met as time is after 20:00
1702469867949182200,131193.8311821289,Time condition met as time is after 20:00
1702469868049920800,131193.9319206543,Time condition met as time is after 20:00
1702469868150628600,131194.0326286621,Time condition met as time is after 20:00
1702469868251306200,131194.13330615233,Time condition met as time is after 20:00
1702469868352044800,131194.23404492188,Time condition met as time is after 20:00
1702469868452752600,131194.33475268554,Time condition met as time is after 20:00
1702469868553460700,131194.43546069335,Time condition met as time is after 20:00
1702469868654168800,131194.5361689453,Time condition met as time is after 20:00
1702469868754876700,131194.63687670897,Time condition met as time is after 20:00
1702469868855615200,131194.73761523436,Time condition met as time is after 20:00
1702469868956262100,131194.83826220702,Time condition met as time is after 20:00
1702469869056939800,131194.93893969725,Time condition met as time is after 20:00
1702469869157648000,131195.03964794922,Time condition met as time is after 20:00
1702469869258417000,131195.1404169922,Time condition met as time is after 20:00
1702469869359124700,131195.24112475585,Time condition met as time is after 20:00
1702469869459832800,131195.34183276366,Time condition met as time is after 20:00
1702469869560541000,131195.44254101563,Time condition met as time is after 20:00
1702469869661218300,131195.5432182617,Time condition met as time is after 20:00
1702469869761926400,131195.64392651367,Time condition met as time is after 20:00
1702469869862634200,131195.74463427733,Time condition met as time is after 20:00
1702469869963311900,131195.84531176757,Time condition met as time is after 20:00
1702469870064019700,131195.94601977538,Time condition met as time is after 20:00
1702469870164727800,131196.0467277832,Time condition met as time is after 20:00
1702469870265436000,131196.147435791,Time condition met as time is after 20:00
1702469870366143700,131196.24814379882,Time condition met as time is after 20:00
1702469870466913000,131196.34891308594,Time condition met as time is after 20:00
1702469870567620900,131196.4496208496,Time condition met as time is after 20:00
1702469870668329000,131196.5503288574,Time condition met as time is after 20:00
1702469870769036800,131196.65103686522,Time condition met as time is after 20:00
1702469870869745000,131196.75174487304,Time condition met as time is after 20:00
1702469870970391800,131196.8523918457,Time condition met as time is after 20:00
1702469871071100000,131196.9530998535,Time condition met as time is after 20:00
1702469871171808000,131197.05380810547,Time condition met as time is after 20:00
1702469871272515800,131197.15451586913,Time condition met as time is after 20:00
1702469871373224000,131197.25522387694,Time condition met as time is after 20:00
1702469871473932000,131197.3559321289,Time condition met as time is after 20:00
1702469871574639900,131197.45663989257,Time condition met as time is after 20:00
1702469871675317500,131197.5573173828,Time condition met as time is after 20:00
1702469871776086500,131197.65808642577,Time condition met as time is after 20:00
1702469871876764000,131197.758763916,Time condition met as time is after 20:00
1702469871977472000,131197.85947192382,Time condition met as time is after 20:00
1702469872078210600,131197.9602104492,Time condition met as time is after 20:00
1702469872178888000,131198.06088793944,Time condition met as time is after 20:00
1702469872279596000,131198.16159594725,Time condition met as time is after 20:00
1702469872380304100,131198.26230419922,Time condition met as time is after 20:00
1702469872481012000,131198.36301196288,Time condition met as time is after 20:00
1702469872581720000,131198.4637199707,Time condition met as time is after 20:00
1702469872682428200,131198.56442822266,Time condition met as time is after 20:00
1702469872783136000,131198.66513598632,Time condition met as time is after 20:00
1702469872883996700,131198.76599658202,Time condition met as time is after 20:00
1702469872984582700,131198.86658276367,Time condition met as time is after 20:00
1702469873085321200,131198.96732128906,Time condition met as time is after 20:00
1702469873186029000,131199.06802905272,Time condition met as time is after 20:00
1702469873286737200,131199.16873706054,Time condition met as time is after 20:00
1702469873387475700,131199.26947583008,Time condition met as time is after 20:00
1702469873488153000,131199.37015307616,Time condition met as time is after 20:00
1702469873588861200,131199.47086108397,Time condition met as time is after 20:00
1702469873689569000,131199.5715690918,Time condition met as time is after 20:00
1702469873790307600,131199.67230761718,Time condition met as time is after 20:00
1702469873890985200,131199.7729851074,Time condition met as time is after 20:00
1702469873991723800,131199.87372387695,Time condition met as time is after 20:00
1702469874092401200,131199.97440112304,Time condition met as time is after 20:00
1702469874193139700,131200.07513964843,Time condition met as time is after 20:00
1702469874293786600,131200.17578662108,Time condition met as time is after 20:00
1702469874394647300,131200.2766472168,Time condition met as time is after 20:00
1702469874495233300,131200.37723339844,Time condition met as time is after 20:00
1702469874595941000,131200.4779411621,Time condition met as time is after 20:00
1702469874696649200,131200.5786491699,Time condition met as time is after 20:00
1702469874797387800,131200.6793876953,Time condition met as time is after 20:00
1702469874898095900,131200.78009594727,Time condition met as time is after 20:00
1702469874998773200,131200.88077319335,Time condition met as time is after 20:00
1702469875099481300,131200.9814814453,Time condition met as time is after 20:00
1702469875200143600,131201.0821435547,Time condition met as time is after 20:00
1702469875300821000,131201.18282104493,Time condition met as time is after 20:00
1702469875401590000,131201.2835900879,Time condition met as time is after 20:00
1702469875502298000,131201.3842980957,Time condition met as time is after 20:00
1702469875603006000,131201.48500585937,Time condition met as time is after 20:00
1702469875703714000,131201.58571411134,Time condition met as time is after 20:00
1702469875804422100,131201.68642211915,Time condition met as time is after 20:00
1702469875905130000,131201.7871298828,Time condition met as time is after 20:00
1702469876005777200,131201.88777709962,Time condition met as time is after 20:00
1702469876106485000,131201.98848510743,Time condition met as time is after 20:00
1702469876207193000,131202.08919311524,Time condition met as time is after 20:00
1702469876307901200,131202.18990112306,Time condition met as time is after 20:00
1702469876408609000,131202.29060913087,Time condition met as time is after 20:00
1702469876509591800,131202.39159179688,Time condition met as time is after 20:00
1702469876610086100,131202.49208618165,Time condition met as time is after 20:00
1702469876710794200,131202.59279418946,Time condition met as time is after 20:00
1702469876811502000,131202.69350219727,Time condition met as time is after 20:00
1702469876912240600,131202.79424072267,Time condition met as time is after 20:00
1702469877012857000,131202.89485717774,Time condition met as time is after 20:00
1702469877113595600,131202.99559570313,Time condition met as time is after 20:00
1702469877214273300,131203.09627319337,Time condition met as time is after 20:00
1702469877314981000,131203.19698120118,Time condition met as time is after 20:00
1702469877415689200,131203.297689209,Time condition met as time is after 20:00
1702469877516397000,131203.39839697265,Time condition met as time is after 20:00
1702469877617105200,131203.49910522462,Time condition met as time is after 20:00
1702469877717813200,131203.59981323243,Time condition met as time is after 20:00
1702469877818521000,131203.7005209961,Time condition met as time is after 20:00
1702469877919229200,131203.80122924806,Time condition met as time is after 20:00
1702469878019937300,131203.90193725587,Time condition met as time is after 20:00
1702469878120645000,131204.00264501953,Time condition met as time is after 20:00
1702469878221383700,131204.10338378907,Time condition met as time is after 20:00
1702469878322030800,131204.20403076173,Time condition met as time is after 20:00
1702469878422769200,131204.30476904297,Time condition met as time is after 20:00
1702469878523507700,131204.4055078125,Time condition met as time is after 20:00
1702469878624215800,131204.50621582032,Time condition met as time is after 20:00
1702469878724893200,131204.6068930664,Time condition met as time is after 20:00
1702469878825601300,131204.70760131837,Time condition met as time is after 20:00
1702469878926309400,131204.80830932618,Time condition met as time is after 20:00
1702469879027108900,131204.90910888673,Time condition met as time is after 20:00
1702469879127817000,131205.00981689454,Time condition met as time is after 20:00
1702469879228524800,131205.11052490235,Time condition met as time is after 20:00
1702469879329202400,131205.2112023926,Time condition met as time is after 20:00
1702469879429910300,131205.31191015625,Time condition met as time is after 20:00
1702469879530618400,131205.4126184082,Time condition met as time is after 20:00
1702469879631326500,131205.51332641602,Time condition met as time is after 20:00
1702469879732034300,131205.61403442384,Time condition met as time is after 20:00
1702469879832772900,131205.71477294923,Time condition met as time is after 20:00
1702469879933419800,131205.81541967773,Time condition met as time is after 20:00
1702469880034128000,131205.9161279297,Time condition met as time is after 20:00
1702469880134836000,131206.0168359375,Time condition met as time is after 20:00
1702469880235605000,131206.11760498048,Time condition met as time is after 20:00
1702469880336282400,131206.2182824707,Time condition met as time is after 20:00
1702469880436990500,131206.31899047852,Time condition met as time is after 20:00
1702469880537729000,131206.41972900392,Time condition met as time is after 20:00
1702469880638406400,131206.52040649415,Time condition met as time is after 20:00
1702469880739145000,131206.62114501954,Time condition met as time is after 20:00
1702469880839822600,131206.72182250977,Time condition met as time is after 20:00
1702469880940561000,131206.822560791,Time condition met as time is after 20:00
1702469881041238500,131206.9232385254,Time condition met as time is after 20:00
1702469881141946400,131207.02394628906,Time condition met as time is after 20:00
1702469881242654500,131207.12465454102,Time condition met as time is after 20:00
1702469881343362600,131207.22536254884,Time condition met as time is after 20:00
1702469881444070400,131207.3260703125,Time condition met as time is after 20:00
1702469881544778500,131207.42677856446,Time condition met as time is after 20:00
1702469881645456100,131207.5274560547,Time condition met as time is after 20:00
1702469881746194400,131207.62819433594,Time condition met as time is after 20:00
1702469881846902500,131207.7289025879,Time condition met as time is after 20:00
1702469881947610600,131207.8296105957,Time condition met as time is after 20:00
1702469882048288000,131207.93028808595,Time condition met as time is after 20:00
1702469882148965600,131208.03096557618,Time condition met as time is after 20:00
1702469882249673500,131208.131673584,Time condition met as time is after 20:00
1702469882350381600,131208.2323815918,Time condition met as time is after 20:00
1702469882451089700,131208.33308959962,Time condition met as time is after 20:00
1702469882551797500,131208.43379760743,Time condition met as time is after 20:00
1702469882652505600,131208.53450561524,Time condition met as time is after 20:00
1702469882753213700,131208.63521362306,Time condition met as time is after 20:00
1702469882853921500,131208.73592163087,Time condition met as time is after 20:00
1702469882954629600,131208.83662963868,Time condition met as time is after 20:00
1702469883055337700,131208.9373376465,Time condition met as time is after 20:00
1702469883156076000,131209.03807592773,Time condition met as time is after 20:00
1702469883256753700,131209.13875366212,Time condition met as time is after 20:00
1702469883357461500,131209.23946142578,Time condition met as time is after 20:00
1702469883458169600,131209.34016967774,Time condition met as time is after 20:00
1702469883558877700,131209.44087768556,Time condition met as time is after 20:00
1702469883659585500,131209.54158544922,Time condition met as time is after 20:00
1702469883760293600,131209.64229370118,Time condition met as time is after 20:00
1702469883861001700,131209.743001709,Time condition met as time is after 20:00
1702469883961709600,131209.84370947265,Time condition met as time is after 20:00
1702469884062417700,131209.94441772462,Time condition met as time is after 20:00
1702469884163186700,131210.0451867676,Time condition met as time is after 20:00
1702469884263894800,131210.1458947754,Time condition met as time is after 20:00
1702469884364572200,131210.24657226563,Time condition met as time is after 20:00
1702469884465280300,131210.34728027345,Time condition met as time is after 20:00
1702469884565988400,131210.44798828126,Time condition met as time is after 20:00
1702469884666665700,131210.5486657715,Time condition met as time is after 20:00
1702469884767434800,131210.64943481446,Time condition met as time is after 20:00
1702469884868142800,131210.75014282227,Time condition met as time is after 20:00
1702469884968881400,131210.85088134767,Time condition met as time is after 20:00
1702469885069558800,131210.9515588379,Time condition met as time is after 20:00
1702469885170297300,131211.0522973633,Time condition met as time is after 20:00
1702469885270974700,131211.15297460937,Time condition met as time is after 20:00
1702469885371682800,131211.25368286134,Time condition met as time is after 20:00
1702469885472391000,131211.35439086915,Time condition met as time is after 20:00
1702469885573098800,131211.4550986328,Time condition met as time is after 20:00
1702469885673837300,131211.55583740235,Time condition met as time is after 20:00
1702469885774515000,131211.6565148926,Time condition met as time is after 20:00
1702469885875253500,131211.75725341798,Time condition met as time is after 20:00
1702469885975931000,131211.8579309082,Time condition met as time is after 20:00
1702469886076639000,131211.95863891602,Time condition met as time is after 20:00
1702469886177352400,131212.05935253907,Time condition met as time is after 20:00
1702469886278060300,131212.16006030273,Time condition met as time is after 20:00
1702469886378707500,131212.26070751954,Time condition met as time is after 20:00
1702469886479507000,131212.36150683594,Time condition met as time is after 20:00
1702469886580184300,131212.46218432617,Time condition met as time is after 20:00
1702469886680892400,131212.56289233398,Time condition met as time is after 20:00
1702469886781539300,131212.66353930664,Time condition met as time is after 20:00
1702469886882247400,131212.76424731445,Time condition met as time is after 20:00
1702469886982955500,131212.86495556642,Time condition met as time is after 20:00
1702469887083663400,131212.96566333008,Time condition met as time is after 20:00
1702469887184371500,131213.0663713379,Time condition met as time is after 20:00
1702469887285079600,131213.16707958985,Time condition met as time is after 20:00
1702469887385787400,131213.2677873535,Time condition met as time is after 20:00
1702469887486495500,131213.36849560548,Time condition met as time is after 20:00
1702469887587234000,131213.46923413087,Time condition met as time is after 20:00
1702469887687942000,131213.56994189453,Time condition met as time is after 20:00
1702469887788619500,131213.67061962892,Time condition met as time is after 20:00
1702469887889327600,131213.77132763673,Time condition met as time is after 20:00
1702469887990035500,131213.8720354004,Time condition met as time is after 20:00
1702469888090743600,131213.97274365235,Time condition met as time is after 20:00
1702469888191451600,131214.07345166017,Time condition met as time is after 20:00
1702469888292159500,131214.17415942383,Time condition met as time is after 20:00
1702469888392867600,131214.2748676758,Time condition met as time is after 20:00
1702469888493575400,131214.37557543945,Time condition met as time is after 20:00
1702469888594283500,131214.47628344726,Time condition met as time is after 20:00
1702469888694869500,131214.57686938476,Time condition met as time is after 20:00
1702469888796004900,131214.67800488282,Time condition met as time is after 20:00
1702469888896438000,131214.77843798828,Time condition met as time is after 20:00
1702469888997176600,131214.87917651367,Time condition met as time is after 20:00
1702469889097884700,131214.97988476563,Time condition met as time is after 20:00
1702469889198592500,131215.0805925293,Time condition met as time is after 20:00
1702469889299300600,131215.1813005371,Time condition met as time is after 20:00
1702469889399978200,131215.2819782715,Time condition met as time is after 20:00
1702469889500716500,131215.38271655273,Time condition met as time is after 20:00
1702469889601424600,131215.48342456055,Time condition met as time is after 20:00
1702469889702132700,131215.5841328125,Time condition met as time is after 20:00
1702469889802840600,131215.68484057617,Time condition met as time is after 20:00
1702469889903548700,131215.78554858398,Time condition met as time is after 20:00
1702469890004379000,131215.88637890626,Time condition met as time is after 20:00
1702469890104995300,131215.98699536134,Time condition met as time is after 20:00
1702469890205703200,131216.087703125,Time condition met as time is after 20:00
1702469890306411300,131216.18841137696,Time condition met as time is after 20:00
1702469890407058200,131216.28905810547,Time condition met as time is after 20:00
1702469890507827200,131216.38982714844,Time condition met as time is after 20:00
1702469890608504800,131216.49050488282,Time condition met as time is after 20:00
1702469890709243400,131216.5912434082,Time condition met as time is after 20:00
1702469890809920800,131216.6919206543,Time condition met as time is after 20:00
1702469890910659300,131216.79265942384,Time condition met as time is after 20:00
1702469891011336700,131216.89333666992,Time condition met as time is after 20:00
1702469891112044800,131216.99404492188,Time condition met as time is after 20:00
1702469891212783400,131217.09478344728,Time condition met as time is after 20:00
1702469891313460700,131217.19546069336,Time condition met as time is after 20:00
1702469891414168800,131217.29616894532,Time condition met as time is after 20:00
1702469891514907400,131217.3969074707,Time condition met as time is after 20:00
1702469891615584800,131217.4975847168,Time condition met as time is after 20:00
1702469891716292900,131217.59829296876,Time condition met as time is after 20:00
1702469891817001000,131217.69900097657,Time condition met as time is after 20:00
1702469891917708800,131217.79970874023,Time condition met as time is after 20:00
1702469892018355700,131217.9003557129,Time condition met as time is after 20:00
1702469892119094300,131218.00109423828,Time condition met as time is after 20:00
1702469892219863300,131218.10186328125,Time condition met as time is after 20:00
1702469892320541000,131218.20254101563,Time condition met as time is after 20:00
1702469892421615000,131218.30361499023,Time condition met as time is after 20:00
1702469892521987300,131218.4039873047,Time condition met as time is after 20:00
1702469892622665000,131218.50466503907,Time condition met as time is after 20:00
1702469892723372800,131218.60537280273,Time condition met as time is after 20:00
1702469892824081000,131218.70608081055,Time condition met as time is after 20:00
1702469892924789000,131218.8067890625,Time condition met as time is after 20:00
1702469893025436000,131218.907435791,Time condition met as time is after 20:00
1702469893126144000,131219.00814404298,Time condition met as time is after 20:00
1702469893226851800,131219.10885180664,Time condition met as time is after 20:00
1702469893327651600,131219.20965161134,Time condition met as time is after 20:00
1702469893428329000,131219.31032885742,Time condition met as time is after 20:00
1702469893529037000,131219.41103710938,Time condition met as time is after 20:00
1702469893629684000,131219.51168408204,Time condition met as time is after 20:00
1702469893730392000,131219.61239208985,Time condition met as time is after 20:00
1702469893831130400,131219.7131303711,Time condition met as time is after 20:00
1702469893931808000,131219.81380810548,Time condition met as time is after 20:00
1702469894032516000,131219.9145161133,Time condition met as time is after 20:00
1702469894133224000,131220.01522387695,Time condition met as time is after 20:00
1702469894233932000,131220.11593212892,Time condition met as time is after 20:00
1702469894334640000,131220.21664013673,Time condition met as time is after 20:00
1702469894435348000,131220.3173479004,Time condition met as time is after 20:00
1702469894536056000,131220.41805615235,Time condition met as time is after 20:00
1702469894636764000,131220.518763916,Time condition met as time is after 20:00
1702469894737472000,131220.61947192383,Time condition met as time is after 20:00
1702469894838180000,131220.7201801758,Time condition met as time is after 20:00
1702469894938888000,131220.82088793945,Time condition met as time is after 20:00
1702469895039596000,131220.92159594726,Time condition met as time is after 20:00
1702469895140304100,131221.02230419923,Time condition met as time is after 20:00
1702469895241012000,131221.1230119629,Time condition met as time is after 20:00
1702469895341720000,131221.2237199707,Time condition met as time is after 20:00
1702469895442428200,131221.32442822267,Time condition met as time is after 20:00
1702469895543136000,131221.42513598633,Time condition met as time is after 20:00
1702469895643905000,131221.5259050293,Time condition met as time is after 20:00
1702469895744643600,131221.6266435547,Time condition met as time is after 20:00
1702469895845290800,131221.7272907715,Time condition met as time is after 20:00
1702469895945998600,131221.82799853515,Time condition met as time is after 20:00
1702469896046706700,131221.92870678712,Time condition met as time is after 20:00
1702469896147445200,131222.0294453125,Time condition met as time is after 20:00
1702469896248153000,131222.13015307617,Time condition met as time is after 20:00
1702469896348861200,131222.23086108398,Time condition met as time is after 20:00
1702469896449569300,131222.33156933595,Time condition met as time is after 20:00
1702469896550307800,131222.43230786134,Time condition met as time is after 20:00
1702469896651015700,131222.533015625,Time condition met as time is after 20:00
1702469896751693300,131222.63369335938,Time condition met as time is after 20:00
1702469896852432000,131222.73443188478,Time condition met as time is after 20:00
1702469896953109200,131222.83510913086,Time condition met as time is after 20:00
1702469897053811000,131222.93581103516,Time condition met as time is after 20:00
1702469897154518800,131223.03651879882,Time condition met as time is after 20:00
1702469897255227000,131223.13722680663,Time condition met as time is after 20:00
1702469897355935000,131223.2379350586,Time condition met as time is after 20:00
1702469897456612400,131223.33861230468,Time condition met as time is after 20:00
1702469897557351000,131223.43935083007,Time condition met as time is after 20:00
1702469897658059000,131223.54005908204,Time condition met as time is after 20:00
1702469897758766800,131223.6407668457,Time condition met as time is after 20:00
1702469897859475000,131223.7414748535,Time condition met as time is after 20:00
1702469897960335600,131223.84233569336,Time condition met as time is after 20:00
1702469898060830000,131223.94282983398,Time condition met as time is after 20:00
1702469898161568500,131224.04356860352,Time condition met as time is after 20:00
1702469898262246000,131224.1442458496,Time condition met as time is after 20:00
1702469898362954000,131224.24495410157,Time condition met as time is after 20:00
1702469898463601000,131224.34560083007,Time condition met as time is after 20:00
1702469898564431000,131224.44643115235,Time condition met as time is after 20:00
1702469898665139000,131224.547138916,Time condition met as time is after 20:00
1702469898765847000,131224.64784692382,Time condition met as time is after 20:00
1702469898866585600,131224.74858569336,Time condition met as time is after 20:00
1702469898967202000,131224.84920214844,Time condition met as time is after 20:00
1702469899067910000,131224.9499099121,Time condition met as time is after 20:00
1702469899168618000,131225.05061791991,Time condition met as time is after 20:00
1702469899269387000,131225.15138696288,Time condition met as time is after 20:00
1702469899370095000,131225.25209521485,Time condition met as time is after 20:00
1702469899470833700,131225.35283374024,Time condition met as time is after 20:00
1702469899571480600,131225.45348046874,Time condition met as time is after 20:00
1702469899672219100,131225.55421923829,Time condition met as time is after 20:00
1702469899772957700,131225.65495776368,Time condition met as time is after 20:00
1702469899873665500,131225.75566552734,Time condition met as time is after 20:00
1702469899974312700,131225.85631274414,Time condition met as time is after 20:00
1702469900074990000,131225.95698999023,Time condition met as time is after 20:00
1702469900175698200,131226.0576982422,Time condition met as time is after 20:00
1702469900276406000,131226.15840600585,Time condition met as time is after 20:00
1702469900377236200,131226.25923632813,Time condition met as time is after 20:00
1702469900477822200,131226.35982226563,Time condition met as time is after 20:00
1702469900578530000,131226.4605300293,Time condition met as time is after 20:00
1702469900679238100,131226.5612380371,Time condition met as time is after 20:00
1702469900779946200,131226.66194628907,Time condition met as time is after 20:00
1702469900880654000,131226.76265405273,Time condition met as time is after 20:00
1702469900981362200,131226.86336206054,Time condition met as time is after 20:00
1702469901082070300,131226.9640703125,Time condition met as time is after 20:00
1702469901182778000,131227.06477807616,Time condition met as time is after 20:00
1702469901283516700,131227.16551660156,Time condition met as time is after 20:00
1702469901384194000,131227.2661940918,Time condition met as time is after 20:00
1702469901484902100,131227.3669020996,Time condition met as time is after 20:00
1702469901585610200,131227.46761035157,Time condition met as time is after 20:00
1702469901686318000,131227.56831811523,Time condition met as time is after 20:00
1702469901787026200,131227.66902612304,Time condition met as time is after 20:00
1702469901887734300,131227.769734375,Time condition met as time is after 20:00
1702469901988442000,131227.87044213866,Time condition met as time is after 20:00
1702469902089211100,131227.97121118163,Time condition met as time is after 20:00
1702469902189919200,131228.07191918945,Time condition met as time is after 20:00
1702469902290627300,131228.1726274414,Time condition met as time is after 20:00
1702469902391335200,131228.27333520507,Time condition met as time is after 20:00
1702469902492073700,131228.37407373046,Time condition met as time is after 20:00
1702469902592751400,131228.47475146485,Time condition met as time is after 20:00
1702469902693459200,131228.5754592285,Time condition met as time is after 20:00
1702469902794167300,131228.67616723632,Time condition met as time is after 20:00
1702469902894875400,131228.77687548829,Time condition met as time is after 20:00
1702469902995522300,131228.8775222168,Time condition met as time is after 20:00
1702469903096230400,131228.97823046875,Time condition met as time is after 20:00
1702469903196938200,131229.07893823241,Time condition met as time is after 20:00
1702469903297707300,131229.17970727538,Time condition met as time is after 20:00
1702469903398415400,131229.2804152832,Time condition met as time is after 20:00
1702469903499123500,131229.38112353516,Time condition met as time is after 20:00
1702469903599831300,131229.48183129882,Time condition met as time is after 20:00
1702469903700478500,131229.58247851563,Time condition met as time is after 20:00
1702469903801186300,131229.6831862793,Time condition met as time is after 20:00
1702469903901894400,131229.7838942871,Time condition met as time is after 20:00
1702469904002602500,131229.88460253907,Time condition met as time is after 20:00
1702469904103310300,131229.98531030273,Time condition met as time is after 20:00
1702469904204018400,131230.08601831054,Time condition met as time is after 20:00
1702469904304726500,131230.1867265625,Time condition met as time is after 20:00
1702469904405526000,131230.28752612305,Time condition met as time is after 20:00
1702469904506203400,131230.38820336913,Time condition met as time is after 20:00
1702469904606911500,131230.48891137695,Time condition met as time is after 20:00
1702469904707650000,131230.5896501465,Time condition met as time is after 20:00
1702469904808358000,131230.69035791015,Time condition met as time is after 20:00
1702469904909066000,131230.79106591796,Time condition met as time is after 20:00
1702469905009743600,131230.89174365235,Time condition met as time is after 20:00
1702469905110451500,131230.992451416,Time condition met as time is after 20:00
1702469905211190000,131231.0931899414,Time condition met as time is after 20:00
1702469905311867400,131231.19386743163,Time condition met as time is after 20:00
1702469905412575500,131231.29457543945,Time condition met as time is after 20:00
1702469905513314000,131231.39531396484,Time condition met as time is after 20:00
1702469905614022100,131231.4960222168,Time condition met as time is after 20:00
1702469905714730000,131231.59672998046,Time condition met as time is after 20:00
1702469905815407600,131231.69740771485,Time condition met as time is after 20:00
1702469905916390100,131231.7983901367,Time condition met as time is after 20:00
1702469906016823600,131231.89882348632,Time condition met as time is after 20:00
1702469906117562000,131231.9995620117,Time condition met as time is after 20:00
1702469906218270200,131232.10027026368,Time condition met as time is after 20:00
1702469906318978000,131232.20097802734,Time condition met as time is after 20:00
1702469906419686100,131232.30168603515,Time condition met as time is after 20:00
1702469906520394200,131232.4023942871,Time condition met as time is after 20:00
1702469906621102000,131232.50310205077,Time condition met as time is after 20:00
1702469906721810200,131232.6038100586,Time condition met as time is after 20:00
1702469906822518300,131232.70451831055,Time condition met as time is after 20:00
1702469906923226000,131232.8052260742,Time condition met as time is after 20:00
1702469907023903700,131232.9059038086,Time condition met as time is after 20:00
1702469907124611600,131233.00661157226,Time condition met as time is after 20:00
1702469907225319700,131233.10731958007,Time condition met as time is after 20:00
1702469907326027800,131233.20802783204,Time condition met as time is after 20:00
1702469907426766000,131233.30876611327,Time condition met as time is after 20:00
